timestamp,ofi_lvl_0,ofi_lvl_1,ofi_lvl_2,ofi_lvl_3,ofi_lvl_4,ofi_lvl_5,ofi_lvl_6,ofi_lvl_7,ofi_lvl_8,ofi_lvl_9,symbol,integrated_ofi,best_ofi,cross_asset_ofi
2024-10-21 12:04:54+00:00,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,40.31744071306122,0.0,0.0
2024-10-21 12:05:01+00:00,0.0,200.0,150.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-170.09974751247046,0.0,0.0
2024-10-21 12:05:05+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,AAPL,52.09468414748127,0.0,0.0
2024-10-21 12:05:15+00:00,0.0,-200.0,-150.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,51.27868159706115,0.0,0.0
2024-10-21 12:05:18+00:00,0.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,143.13825514540852,0.0,0.0
2024-10-21 12:05:27+00:00,-16.0,-150.0,-25.0,-400.0,-30.0,-200.0,-44.0,-154.0,-400.0,-1.0,AAPL,535.9758857927544,-16.0,0.0
2024-10-21 12:05:30+00:00,1200.0,1.0,18.0,505.0,200.0,37.0,15.0,110.0,10.0,110.0,AAPL,-422.88088049056785,1200.0,0.0
2024-10-21 12:05:35+00:00,0.0,0.0,0.0,0.0,-200.0,363.0,0.0,0.0,0.0,0.0,AAPL,-15.523178250398276,0.0,0.0
2024-10-21 12:05:40+00:00,249.0,1345.0,369.0,-211.0,623.0,525.0,256.0,-385.0,109.0,-40.0,AAPL,-781.2418496109532,249.0,0.0
2024-10-21 12:05:41+00:00,-28.0,-200.0,-371.0,399.0,-18.0,-27.0,0.0,0.0,0.0,0.0,AAPL,25.593661035379995,-28.0,0.0
2024-10-21 12:05:43+00:00,-50.0,0.0,0.0,400.0,-228.0,-505.0,-10.0,0.0,0.0,0.0,AAPL,140.17145530338328,-50.0,0.0
2024-10-21 12:05:45+00:00,0.0,0.0,0.0,0.0,29.0,0.0,-26.0,-15.0,-110.0,-10.0,AAPL,70.01098572337584,0.0,0.0
2024-10-21 12:05:46+00:00,200.0,100.0,1200.0,1.0,418.0,534.0,10.0,15.0,110.0,10.0,AAPL,-788.5796679356216,200.0,0.0
2024-10-21 12:05:47+00:00,0.0,0.0,0.0,200.0,1.0,18.0,534.0,10.0,15.0,110.0,AAPL,-235.36416782359103,0.0,0.0
2024-10-21 12:05:48+00:00,-742.0,-1333.0,-1334.0,581.0,-48.0,-552.0,-544.0,-25.0,-125.0,-120.0,AAPL,975.2121353303916,-742.0,0.0
2024-10-21 12:05:49+00:00,0.0,0.0,200.0,-200.0,-505.0,-10.0,-15.0,-110.0,-10.0,-110.0,AAPL,358.81193078071624,0.0,0.0
2024-10-21 12:05:52+00:00,0.0,0.0,0.0,0.0,29.0,10.0,15.0,110.0,10.0,110.0,AAPL,-32.08646216429864,0.0,0.0
2024-10-21 12:05:55+00:00,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,47.430974464698444,0.0,0.0
2024-10-21 12:05:57+00:00,0.0,0.0,0.0,30.0,-29.0,-10.0,-15.0,-110.0,-10.0,-110.0,AAPL,100.623025244269,0.0,0.0
2024-10-21 12:06:05+00:00,5.0,400.0,200.0,29.0,44.0,154.0,400.0,1.0,50.0,600.0,AAPL,-457.78330153867444,5.0,0.0
2024-10-21 12:06:06+00:00,0.0,400.0,174.0,-29.0,-44.0,-154.0,-400.0,-1.0,-50.0,-600.0,AAPL,219.10004040411164,0.0,0.0
2024-10-21 12:06:07+00:00,0.0,200.0,55.0,200.0,44.0,154.0,400.0,1.0,50.0,600.0,AAPL,-447.6998901945035,0.0,0.0
2024-10-21 12:06:08+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:06:17+00:00,0.0,0.0,-29.0,-230.0,-15.0,-144.0,-385.0,109.0,-40.0,-490.0,AAPL,412.9897583770784,0.0,0.0
2024-10-21 12:06:18+00:00,395.0,-200.0,-200.0,-44.0,-154.0,-400.0,-1.0,-50.0,-600.0,-5.0,AAPL,551.9832514145434,395.0,0.0
2024-10-21 12:06:19+00:00,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-81.84976936940383,0.0,0.0
2024-10-21 12:06:22+00:00,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,103.72067632547981,0.0,0.0
2024-10-21 12:06:29+00:00,0.0,-28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,AAPL,48.665394208546445,0.0,0.0
2024-10-21 12:06:31+00:00,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,AAPL,43.14692937710058,0.0,0.0
2024-10-21 12:06:39+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:06:46+00:00,0.0,0.0,200.0,26.0,-27.0,-10.0,-15.0,-110.0,-10.0,-110.0,AAPL,39.93631903817318,0.0,0.0
2024-10-21 12:06:48+00:00,100.0,1200.0,1.0,200.0,531.0,10.0,15.0,110.0,10.0,110.0,AAPL,-661.9845230843149,100.0,0.0
2024-10-21 12:06:49+00:00,-100.0,-1000.0,-201.0,-731.0,-541.0,-25.0,-125.0,-120.0,-120.0,-210.0,AAPL,1114.6105211806214,-100.0,0.0
2024-10-21 12:06:51+00:00,0.0,-200.0,200.0,531.0,10.0,15.0,110.0,10.0,110.0,100.0,AAPL,-327.03441481475085,0.0,0.0
2024-10-21 12:06:53+00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-19.992954137775943,0.0,0.0
2024-10-21 12:06:56+00:00,-400.0,-28.0,-670.0,-685.0,-410.0,-16.0,-160.0,-610.0,-115.0,-163.0,AAPL,1063.12539915374,-400.0,0.0
2024-10-21 12:06:57+00:00,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,33.82247511374032,0.0,0.0
2024-10-21 12:06:59+00:00,200.0,-200.0,3.0,505.0,10.0,15.0,110.0,10.0,110.0,100.0,AAPL,-260.52071421374745,200.0,0.0
2024-10-21 12:07:03+00:00,200.0,228.0,44.0,154.0,400.0,1.0,50.0,600.0,5.0,63.0,AAPL,-471.1634509852136,200.0,0.0
2024-10-21 12:07:06+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:07:21+00:00,28.0,1172.0,27.0,70.0,659.0,410.0,16.0,160.0,610.0,115.0,AAPL,-972.4365176006996,28.0,0.0
2024-10-21 12:07:24+00:00,-200.0,-200.0,-26.0,-44.0,-154.0,-400.0,-1.0,-50.0,-600.0,-5.0,AAPL,520.7210997088629,-200.0,0.0
2024-10-21 12:07:31+00:00,200.0,200.0,29.0,44.0,154.0,400.0,1.0,50.0,600.0,5.0,AAPL,-437.92122974963337,200.0,0.0
2024-10-21 12:07:32+00:00,-200.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,307.6313140957061,-200.0,0.0
2024-10-21 12:07:33+00:00,200.0,-200.0,-1.0,-26.0,-505.0,-10.0,-15.0,-110.0,-10.0,-110.0,AAPL,376.925677509396,200.0,0.0
2024-10-21 12:07:34+00:00,200.0,1200.0,1.0,26.0,505.0,10.0,15.0,110.0,10.0,110.0,AAPL,-566.5463419523984,200.0,0.0
2024-10-21 12:07:51+00:00,-72.0,-29.0,955.0,235.0,-153.0,105.0,9.0,-35.0,-490.0,5.0,AAPL,-208.5979950826625,-72.0,0.0
2024-10-21 12:07:52+00:00,-28.0,-171.0,-1200.0,-29.0,-506.0,-515.0,-25.0,-125.0,-120.0,-120.0,AAPL,986.0632000520732,-28.0,0.0
2024-10-21 12:07:53+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:07:54+00:00,429.0,200.0,1400.0,401.0,533.0,410.0,16.0,160.0,610.0,115.0,AAPL,-1275.0462835199994,429.0,0.0
2024-10-21 12:07:57+00:00,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-59.41053295770465,0.0,0.0
2024-10-21 12:07:58+00:00,50.0,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,141.24302173819544,50.0,0.0
2024-10-21 12:08:07+00:00,200.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,26.795518403182513,200.0,0.0
2024-10-21 12:08:11+00:00,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,39.74119967777326,56.0,0.0
2024-10-21 12:08:22+00:00,-429.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,57.86677720836732,-429.0,0.0
2024-10-21 12:08:25+00:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,34.28292746499956,200.0,0.0
2024-10-21 12:08:36+00:00,200.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-168.2658606381136,200.0,0.0
2024-10-21 12:08:37+00:00,0.0,28.0,0.0,600.0,29.0,0.0,0.0,0.0,0.0,0.0,AAPL,-281.5915370079987,0.0,0.0
2024-10-21 12:08:38+00:00,0.0,0.0,-200.0,-200.0,-29.0,-400.0,-1.0,-50.0,-600.0,-5.0,AAPL,540.8511403484471,0.0,0.0
2024-10-21 12:08:39+00:00,429.0,29.0,200.0,400.0,29.0,400.0,1.0,50.0,600.0,5.0,AAPL,-582.1463239080051,429.0,0.0
2024-10-21 12:08:41+00:00,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,34.024740945626554,200.0,0.0
2024-10-21 12:08:44+00:00,-169.0,-455.0,-669.0,-886.0,-630.0,-481.0,-1851.0,-656.0,-1173.0,-79.0,AAPL,2247.3294722935198,-169.0,0.0
2024-10-21 12:08:45+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,AAPL,67.9939487758689,0.0,0.0
2024-10-21 12:08:46+00:00,1.0,200.0,30.0,1200.0,1.0,505.0,10.0,15.0,110.0,10.0,AAPL,-862.3681780861966,1.0,0.0
2024-10-21 12:08:56+00:00,-1.0,-200.0,-30.0,-1200.0,-1.0,-505.0,-10.0,-15.0,-110.0,-10.0,AAPL,946.0959002739004,-1.0,0.0
2024-10-21 12:09:01+00:00,-230.0,-30.0,-1200.0,-1.0,-505.0,-10.0,-15.0,-110.0,-10.0,-110.0,AAPL,707.5052845751828,-230.0,0.0
2024-10-21 12:09:02+00:00,0.0,400.0,58.0,400.0,1.0,50.0,600.0,105.0,63.0,1.0,AAPL,-502.2734461478502,0.0,0.0
2024-10-21 12:09:04+00:00,230.0,200.0,1200.0,1.0,505.0,10.0,15.0,110.0,10.0,110.0,AAPL,-667.6692706808896,230.0,0.0
2024-10-21 12:09:06+00:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,34.28292746499956,200.0,0.0
2024-10-21 12:09:10+00:00,10.0,200.0,30.0,1200.0,1.0,505.0,10.0,15.0,110.0,10.0,AAPL,-862.7093200994948,10.0,0.0
2024-10-21 12:09:12+00:00,0.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,145.13846884305255,0.0,0.0
2024-10-21 12:09:13+00:00,0.0,200.0,-32.0,-372.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,188.49402059220733,0.0,0.0
2024-10-21 12:09:14+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:09:15+00:00,0.0,-227.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,100.16291691536517,0.0,0.0
2024-10-21 12:09:16+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:09:17+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:09:18+00:00,0.0,226.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-148.24130872781382,0.0,0.0
2024-10-21 12:09:26+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:09:30+00:00,0.0,400.0,-30.0,-28.0,-1.0,-50.0,-600.0,-105.0,-63.0,-1.0,AAPL,182.42162576882956,0.0,0.0
2024-10-21 12:09:32+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.825956425707666,1.0,0.0
2024-10-21 12:09:37+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:09:38+00:00,2.0,11.0,200.0,26.0,1200.0,1.0,505.0,10.0,15.0,110.0,AAPL,-710.5565659407578,2.0,0.0
2024-10-21 12:09:42+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:09:43+00:00,0.0,10.0,11.0,200.0,26.0,1200.0,1.0,505.0,10.0,15.0,AAPL,-686.4048788212309,0.0,0.0
2024-10-21 12:09:45+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,AAPL,21.402214986593286,0.0,0.0
2024-10-21 12:09:48+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:09:49+00:00,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,93.50116496845224,0.0,0.0
2024-10-21 12:09:53+00:00,-2.0,-10.0,189.0,-170.0,-26.0,-1200.0,-1.0,-505.0,-10.0,-100.0,AAPL,710.552835197032,-2.0,0.0
2024-10-21 12:09:54+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:09:57+00:00,0.0,200.0,57.0,400.0,1.0,50.0,600.0,105.0,63.0,1.0,AAPL,-450.3268581970916,0.0,0.0
2024-10-21 12:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:10:01+00:00,0.0,200.0,373.0,-400.0,-1.0,-50.0,-600.0,-105.0,-63.0,-1.0,AAPL,297.7878198875951,0.0,0.0
2024-10-21 12:10:02+00:00,0.0,0.0,0.0,27.0,1.0,50.0,600.0,105.0,63.0,1.0,AAPL,-192.18361707532435,0.0,0.0
2024-10-21 12:10:03+00:00,0.0,400.0,400.0,-57.0,-1.0,-50.0,-600.0,-105.0,-63.0,-1.0,AAPL,64.11426015830536,0.0,0.0
2024-10-21 12:10:12+00:00,0.0,0.0,0.0,31.0,1.0,50.0,600.0,105.0,63.0,1.0,AAPL,-194.20910495635553,0.0,0.0
2024-10-21 12:10:13+00:00,0.0,0.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,103.72067632547981,0.0,0.0
2024-10-21 12:10:17+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:10:20+00:00,20.0,10.0,11.0,200.0,29.0,1200.0,1.0,505.0,10.0,100.0,AAPL,-705.8384396585346,20.0,0.0
2024-10-21 12:10:22+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:10:23+00:00,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-160.68492700926123,0.0,0.0
2024-10-21 12:10:24+00:00,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-160.68492700926123,0.0,0.0
2024-10-21 12:10:29+00:00,0.0,-10.0,-11.0,-400.0,-29.0,-1200.0,-1.0,-505.0,-10.0,-100.0,AAPL,890.0824625349101,0.0,0.0
2024-10-21 12:10:32+00:00,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,42.37023306410972,0.0,0.0
2024-10-21 12:10:36+00:00,0.0,0.0,0.0,-28.0,28.0,0.0,0.0,0.0,0.0,0.0,AAPL,44.06697228408251,0.0,0.0
2024-10-21 12:10:42+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:10:43+00:00,0.0,400.0,0.0,-28.0,-29.0,-50.0,-600.0,-105.0,-63.0,-1.0,AAPL,185.11840746107274,0.0,0.0
2024-10-21 12:10:45+00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-19.992954137775943,0.0,0.0
2024-10-21 12:10:50+00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-19.992954137775943,0.0,0.0
2024-10-21 12:10:52+00:00,0.0,0.0,0.0,0.0,-50.0,-600.0,-105.0,-63.0,-1.0,-2000.0,AAPL,752.8217405792709,0.0,0.0
2024-10-21 12:10:53+00:00,-20.0,-11.0,-200.0,-28.0,-1200.0,-1.0,-505.0,-10.0,-100.0,-15.0,AAPL,798.0245852697263,-20.0,0.0
2024-10-21 12:10:54+00:00,0.0,-28.0,-28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,43.574622601505965,0.0,0.0
2024-10-21 12:10:57+00:00,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-113.04805052994902,0.0,0.0
2024-10-21 12:10:59+00:00,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,40.93600886537752,0.0,0.0
2024-10-21 12:11:00+00:00,0.0,226.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-138.96278644306963,0.0,0.0
2024-10-21 12:11:02+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:08+00:00,0.0,-226.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,108.25540045226191,0.0,0.0
2024-10-21 12:11:10+00:00,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-61.4107466553487,0.0,0.0
2024-10-21 12:11:11+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:18+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:21+00:00,0.0,226.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-139.8906386715441,0.0,0.0
2024-10-21 12:11:22+00:00,0.0,-226.0,-26.0,-1200.0,-1.0,-505.0,-10.0,-100.0,-15.0,-110.0,AAPL,970.1266438983187,0.0,0.0
2024-10-21 12:11:23+00:00,0.0,0.0,30.0,1200.0,1.0,505.0,10.0,100.0,15.0,110.0,AAPL,-829.285904636949,0.0,0.0
2024-10-21 12:11:25+00:00,0.0,426.0,423.0,0.0,30.0,600.0,105.0,63.0,1.0,2000.0,AAPL,-901.3548513043677,0.0,0.0
2024-10-21 12:11:27+00:00,0.0,-26.0,-24.0,0.0,-30.0,-600.0,-105.0,-63.0,-1.0,-2000.0,AAPL,758.403619355773,0.0,0.0
2024-10-21 12:11:30+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:34+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:36+00:00,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.901765761996195,-1.0,0.0
2024-10-21 12:11:37+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:40+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:43+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:45+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:48+00:00,0.0,600.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-112.7387664537909,0.0,0.0
2024-10-21 12:11:50+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:11:53+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:11:56+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:02+00:00,20.0,154.0,200.0,427.0,1.0,600.0,105.0,63.0,1.0,2000.0,AAPL,-966.733700309868,20.0,0.0
2024-10-21 12:12:08+00:00,-20.0,-354.0,-228.0,-1627.0,-2.0,-1105.0,-115.0,-163.0,-16.0,-2110.0,AAPL,1972.6299239506566,-20.0,0.0
2024-10-21 12:12:09+00:00,0.0,200.0,28.0,1200.0,1.0,505.0,10.0,100.0,15.0,110.0,AAPL,-880.3046403592332,0.0,0.0
2024-10-21 12:12:10+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:22+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:25+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:28+00:00,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-61.4107466553487,0.0,0.0
2024-10-21 12:12:31+00:00,0.0,630.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-245.12584472671114,0.0,0.0
2024-10-21 12:12:41+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:43+00:00,0.0,-230.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,101.55604462580042,0.0,0.0
2024-10-21 12:12:46+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:12:47+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:12:48+00:00,30.0,-261.0,-229.0,-803.0,-478.0,139.0,-5.0,-52.0,-124.0,1880.0,AAPL,396.7776258368506,30.0,0.0
2024-10-21 12:12:49+00:00,0.0,0.0,0.0,28.0,505.0,10.0,100.0,15.0,110.0,10.0,AAPL,-252.1214237605013,0.0,0.0
2024-10-21 12:12:50+00:00,-200.0,626.0,1141.0,-427.0,-1.0,-600.0,-105.0,-63.0,-1.0,-2000.0,AAPL,441.14883152453257,-200.0,0.0
2024-10-21 12:12:51+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:12:52+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.86386109385194,0.0,0.0
2024-10-21 12:12:53+00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,41.60567457447893,0.0,0.0
2024-10-21 12:12:59+00:00,200.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,27.570077961301514,200.0,0.0
2024-10-21 12:13:11+00:00,0.0,-400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,145.13846884305255,0.0,0.0
2024-10-21 12:13:21+00:00,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-61.4107466553487,0.0,0.0
2024-10-21 12:13:22+00:00,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-61.4107466553487,0.0,0.0
2024-10-21 12:13:25+00:00,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,34.024740945626554,200.0,0.0
2024-10-21 12:13:29+00:00,0.0,0.0,30.0,30.0,1.0,600.0,105.0,63.0,1.0,2000.0,AAPL,-672.606917824317,0.0,0.0
2024-10-21 12:13:32+00:00,200.0,-27.0,-1173.0,369.0,-505.0,-10.0,-100.0,-15.0,-110.0,-10.0,AAPL,496.9997974835815,200.0,0.0
2024-10-21 12:13:34+00:00,0.0,200.0,-27.0,-400.0,-1.0,-600.0,-105.0,-63.0,-1.0,-2000.0,AAPL,891.1271129043256,0.0,0.0
2024-10-21 12:13:35+00:00,400.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-35.15482139548072,400.0,0.0
2024-10-21 12:13:38+00:00,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,34.28292746499956,200.0,0.0
2024-10-21 12:13:42+00:00,0.0,29.0,1171.0,1.0,505.0,10.0,100.0,15.0,110.0,10.0,AAPL,-608.1084428065394,0.0,0.0
2024-10-21 12:13:45+00:00,354.0,46.0,-316.0,1399.0,1.0,505.0,10.0,100.0,15.0,110.0,AAPL,-848.3364687817586,354.0,0.0
2024-10-21 12:13:46+00:00,-228.0,-29.0,-1229.0,-1201.0,-1106.0,-620.0,-173.0,-116.0,-2125.0,-122.0,AAPL,2400.8773683571358,-228.0,0.0
2024-10-21 12:13:47+00:00,0.0,27.0,1200.0,1.0,505.0,10.0,100.0,15.0,110.0,10.0,AAPL,-616.5613079763797,0.0,0.0
2024-10-21 12:13:48+00:00,200.0,200.0,1.0,27.0,600.0,105.0,63.0,1.0,2000.0,2.0,AAPL,-851.9249228454908,200.0,0.0
2024-10-21 12:13:54+00:00,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AAPL,-9.773442780748383,0.0,0.0
2024-10-21 12:13:55+00:00,0.0,0.0,-28.0,-27.0,-600.0,-105.0,-63.0,-1.0,-2000.0,-2.0,AAPL,884.7850775860115,0.0,0.0
2024-10-21 12:13:56+00:00,0.0,173.0,-1200.0,-1.0,-505.0,-10.0,-100.0,-15.0,-110.0,-10.0,AAPL,648.6517262894832,0.0,0.0
